customer_unique_id,total_price,geolocation_lat,geolocation_lng,customer_city
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.373928612991055,-40.30799213381811,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.373928612991055,-40.30799213381811,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37465071218764,-40.306135258814685,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.371182328918508,-40.30870070218669,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.35385908316773,-40.30357022312469,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37416336333197,-40.30813559235978,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36597678170604,-40.305537186231305,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37509293807887,-40.31322598535313,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.38192363361021,-40.31122157523975,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36018422948409,-40.29919210549086,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37290665868344,-40.31125697750687,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37745799999999,-40.3141455,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.35752567587105,-40.296603099767,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36597678170604,-40.305537186231305,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37745799999999,-40.3141455,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37984685016787,-40.31026552269809,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37984685016787,-40.31026552269809,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37632460517728,-40.314616696554005,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37558232224522,-40.309928610207,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37332860900813,-40.308940071608,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37978132693635,-40.3106696098169,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37750937636444,-40.31034567775625,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.373928612991055,-40.30799213381811,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36969999999997,-40.30557999999996,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.374098107822043,-40.3080957139926,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37258780612517,-40.31294046030261,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37421031526765,-40.309175417151565,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.374072683597397,-40.30808017696643,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37684903790644,-40.31352452803346,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.375635007871743,-40.305063012310846,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.35488574221544,-40.294435104517625,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.374147163291187,-40.30722538391745,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.35363335784461,-40.30023795918344,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.374098107822043,-40.3080957139926,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.373928612991055,-40.30799213381811,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.374072683597397,-40.30808017696643,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.377500534222527,-40.30998170402062,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36019752741385,-40.29484855980104,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37632460517728,-40.314616696554005,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37411505730514,-40.30810607201005,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36597678170604,-40.305537186231305,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36597678170604,-40.305537186231305,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37745799999999,-40.3141455,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37684903790644,-40.31352452803346,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.371182328918508,-40.30870070218669,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.367505286298755,-40.30075238660275,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.370430164554264,-40.30501245850345,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37465071218764,-40.306135258814685,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.35538970447819,-40.30488841431962,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.377089574485503,-40.305902569967344,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.375816312960048,-40.31518755248441,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.375816312960048,-40.31518755248441,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37368584973327,-40.30816709046123,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.356452,-40.29428475,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.356452,-40.29428475,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.344827776372277,-40.33809141723361,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.352807121939303,-40.3038495340322,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.375635007871743,-40.305063012310846,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.374072683597397,-40.30808017696643,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.375635007871743,-40.305063012310846,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37411505730514,-40.30810607201005,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37745799999999,-40.3141455,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37584434851573,-40.3100588386336,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37398979544226,-40.31040248758824,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37544956125014,-40.31117783281166,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36597678170604,-40.305537186231305,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.35514168737552,-40.3038815375732,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37978132693635,-40.3106696098169,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37411505730514,-40.30810607201005,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.370734573837748,-40.31069697192344,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.375374420318547,-40.31443007983393,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.373928612991055,-40.30799213381811,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.43589111777592,-40.33671588511654,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37452817257341,-40.310619519239104,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37228893294122,-40.30356215432118,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.379198077105336,-40.31186833749567,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37745799999999,-40.3141455,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.363575341870902,-40.30196279414314,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36597678170604,-40.305537186231305,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37127061259837,-40.30892439099468,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.365450333206223,-40.3032509588307,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.374098107822043,-40.3080957139926,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37368584973327,-40.30816709046123,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.356452,-40.29428475,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37684903790644,-40.31352452803346,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37509293807887,-40.31322598535313,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37750937636444,-40.31034567775625,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.380557505919047,-40.30875669358292,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37672,-40.31238599999999,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.355872504090375,-40.30249069903002,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.375816312960048,-40.31518755248441,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.373928612991055,-40.30799213381811,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37611424750205,-40.31506891395086,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.373928612991055,-40.30799213381811,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37745799999999,-40.3141455,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.363575341870902,-40.30196279414314,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.363575341870902,-40.30196279414314,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37978132693635,-40.3106696098169,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.375807738866147,-40.30985957141123,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.358481540066112,-40.29390276558126,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37324979648385,-40.306452275806215,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36597678170604,-40.305537186231305,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.3787083728504,-40.30782375083773,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.3787083728504,-40.30782375083773,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37745799999999,-40.3141455,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.380557505919047,-40.30875669358292,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.355511499999995,-40.30432199999999,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36547631302865,-40.30119260582927,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37400471617017,-40.30803864131646,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.35546554541551,-40.29622747276691,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.375816312960048,-40.31518755248441,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.35724685576952,-40.30250961846768,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.373928612991055,-40.30799213381811,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37984685016787,-40.31026552269809,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.373928612991055,-40.30799213381811,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.374147163291187,-40.30722538391745,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.375635007871743,-40.305063012310846,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37684903790644,-40.31352452803346,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36705249365228,-40.30170807965318,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.373909137877,-40.31160360901271,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37653026974593,-40.3141848335088,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37745799999999,-40.3141455,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37745799999999,-40.3141455,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37582198089576,-40.30983052884103,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.377089574485503,-40.305902569967344,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.366392499999996,-40.301424,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.354857314785583,-40.30406128251213,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.447036999999995,-40.34958299999999,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.343599934834263,-40.298566702670726,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.34334030383563,-40.29853210214096,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.374098107822043,-40.3080957139926,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.379198077105336,-40.31186833749567,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.35803637278704,-40.29753545095989,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37984685016787,-40.31026552269809,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.3787083728504,-40.30782375083773,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37750937636444,-40.31034567775625,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.36981585454076,-40.30560472312609,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37536397801201,-40.31163308121019,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.374072683597397,-40.30808017696643,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.370734573837748,-40.31069697192344,vila velha
763c8b1c9c68a0229c42c9fc6f662b93,2597132.16,-20.37616120906966,-40.30529402401848,vila velha
4007669dec559734d6f53e029e360987,2213680.56,-20.15825132557966,-44.88243792415554,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.16078018253614,-44.89988209456939,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.18396390442047,-44.90161807097957,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.168161640192626,-44.91081834181144,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17722561248762,-44.90902132157092,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.160088276547736,-44.89960866859919,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.14516360253622,-44.91331983746103,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17852768214992,-44.91024559248759,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17007916118371,-44.89847970944357,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.148446058220568,-44.90103234436106,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.156180255112197,-44.89957816846393,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.178780305738076,-44.917372700271976,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.158770401600457,-44.9038071165712,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17643930242213,-44.92770771964783,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.163201270225667,-44.88093583364713,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.152312547745623,-44.901613537832745,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.161111644587088,-44.90849331923688,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.15304366080716,-44.892203646834304,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.161689519754987,-44.90883352849979,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.198383931096146,-44.945410403050055,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.15098026292585,-44.90008133692331,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.155401204415835,-44.892920029551945,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.18646176589196,-44.89926293266363,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.16883145529544,-44.90965376818675,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.176493802036354,-44.878063791059375,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.16305185112912,-44.91439599377954,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.150739000000005,-44.89956450000001,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.15383980816396,-44.90300767688576,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.161153716050737,-44.8998610461456,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.146624875890566,-44.91124225555583,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.177486328133,-44.90885716727568,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.165119345044605,-44.91182358089274,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.155738905574857,-44.90304663577884,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.169853696097707,-44.88178531490012,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17015398200624,-44.91340907420848,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.15354695623939,-44.8900986235803,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.18402113913898,-44.901690715045376,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.108235163368025,-44.84704889892144,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.16349777026884,-44.90765900826177,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.182835241652207,-44.9227428523273,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.108235163368025,-44.84704889892144,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.11976765481299,-44.86140792124345,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.15627805789395,-44.8971867806544,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.198383931096146,-44.945410403050055,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17380167349828,-44.90363457395471,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.15131061945997,-44.90302269027,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.14693634831584,-44.90833727533072,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.188721246776865,-44.93030905524796,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.153780968254548,-44.90273896852917,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.149789263420903,-44.90056597675292,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.15798748767371,-44.90797516987918,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.176128128952246,-44.89855036651552,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.1615156503172,-44.91449853294802,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.16796431787208,-44.88462963455561,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17660943636865,-44.8996326692265,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.108235163368025,-44.84704889892144,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.16400371459778,-44.88225672056861,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.151213696283456,-44.91012733164759,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.177183188666685,-44.90890987770228,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.14503304808069,-44.91052745123087,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.156101760268093,-44.88605346372021,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.137128564179847,-44.90563771144936,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.16645981113164,-44.90778470124487,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.15174963748235,-44.90416118985842,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.18402113913898,-44.901690715045376,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.136593329637066,-44.89658749808681,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17116581157575,-44.914485300408266,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.18396390442047,-44.90161807097957,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.162670929660703,-44.8771091898237,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17642503867988,-44.87089559373472,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17760720198104,-44.9057319436542,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.17274797469057,-44.88388283022073,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.18627348462857,-44.90684195915659,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.160522098601263,-44.88477241571184,divinopolis
4007669dec559734d6f53e029e360987,2213680.56,-20.18402113913898,-44.901690715045376,divinopolis
